19977	14,
19978	15,
19982	16,
19988	20,
20002	11,
20003	12,
20004	13,
20008	14,
20009	15,
20010	16,
20014	17,
20020	21,
20034	12,
20035	13,
20036	14,
20040	15,
20041	16,
20042	17,
20046	18,
20066	13,
20067	14,
20068	15,
20072	16,
20073	17,
20074	18,
20078	19,
20098	14,
20099	15,
20100	16,
20104	17,
20105	18,
20106	19,
20110	20,
20130	15,
20131	16,
20132	17,
20136	18,
20137	19,
20138	20,
20142	21,
20162	16,
20163	17,
20164	18,
20168	19,
20169	20,
20170	21,
20174	22,
20194	17,
20195	18,
20196	19,
20200	20,
20201	21,
20202	22,
20206	23,
20226	18,
20227	19,
20228	20,
20258	19,
20259	20,
20260	21,
20290	20,
20322	21,
20480	10,
20481	11,
20482	12,
20486	13,
20487	14,
20488	15,
20492	16,
20493	17,
20494	18,
20512	11,
20513	12,
20514	13,
20518	14,
20519	15,
20520	16,
20524	17,
20525	18,
20526	19,
20544	12,
20545	13,
20546	14,
20550	15,
20551	16,
20552	17,
20556	18,
20557	19,
20558	20,
20576	13,
20577	14,
20578	15,
20582	16,
20583	17,
20584	18,
20588	19,
20589	20,
20590	21,
20608	14,
20609	15,
20610	16,
20614	17,
20640	15,
20641	16,
20642	17,
20646	18,
20672	16,
20673	17,
20674	18,
20678	19,
20704	17,
20705	18,
20706	19,
20710	20,
20996	13,
20997	14,
20998	15,
21002	16,
21003	17,
21004	18,
21028	14,
21029	15,
21030	16,
21034	17,
21035	18,
21036	19,
21060	15,
21061	16,
21062	17,
21066	18,
21067	19,
21068	20,
21092	16,
21093	17,
21094	18,
21098	19,
21099	20,
21100	21,
21124	17,
21125	18,
21126	19,
21130	20,
21156	18,
21157	19,
21158	20,
21162	21,
21188	19,
21189	20,
21190	21,
21220	20,
21221	21,
21222	22,
21508	15,
21512	16,
21513	17,
21514	18,
21518	19,
21540	16,
21544	17,
21545	18,
21546	19,
21550	20,
21572	17,
21576	18,
21577	19,
21578	20,
21582	21,
21604	18,
21608	19,
21609	20,
21610	21,
21614	22,
21636	19,
21668	20,
22024	18,
22028	19,
22029	20,
22030	21,
22056	19,
22060	20,
22061	21,
22062	22,
22088	20,
22092	21,
22120	21,
22124	22,
